id,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,default_payment_next_month,adverse_target,profile_group_id
27277,200000,male,graduate_school,married,30,2,2,2,2,2,2,44411,45379,45858,45781,47401,40536,2000,1500,1000,2540,2000,0,1,1,5833958916130508769
27278,20000,male,university,single,44,1,2,2,2,0,0,18330,17743,20346,19597,19086,16755,0,3208,0,600,453,138,0,0,9173387167525619543
27279,360000,male,graduate_school,married,41,-2,-2,-2,-2,-2,-2,316,736,2178,316,1812,1510,736,2178,316,1812,1510,485,1,1,1730597786180440737
27280,100000,male,university,married,39,0,0,-2,-2,-2,-2,91300,0,0,0,0,0,0,0,0,0,0,0,0,0,8082527633861413218
27281,180000,male,university,married,37,0,0,0,0,0,0,102937,104598,85805,87462,89162,91609,5000,4100,4010,4000,4000,4000,0,0,7703141250527006479
27282,380000,male,graduate_school,married,46,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17963836509988429066
27283,50000,male,high_school,married,28,0,0,0,0,0,0,49468,49896,51057,49496,50688,50517,1900,2004,1900,2001,2200,2001,0,0,493680215240142058
27284,200000,male,graduate_school,single,32,0,0,0,0,0,0,141634,145060,148817,154033,155435,151806,5700,6000,7600,5421,5400,5316,0,0,2125470403130497106
27285,200000,male,graduate_school,married,41,-1,-1,-1,-1,-1,-1,580,580,580,580,580,580,580,580,580,580,580,699,1,1,17886330461973837220
27286,280000,male,graduate_school,single,32,0,0,0,0,0,0,217798,202676,199490,181857,183324,177920,10050,10123,10001,6244,6315,7037,0,0,3287947722735645333
27287,200000,male,graduate_school,married,34,1,-2,-2,-1,0,0,0,0,0,41673,42312,36171,0,0,41673,1206,1444,618,0,0,17368380604412450145
27288,150000,male,graduate_school,single,30,0,0,0,0,0,0,201864,121338,146685,137993,90715,92759,13230,31280,5979,7760,6000,260000,0,0,2514399714994265888
27289,360000,male,university,married,31,0,0,0,0,0,0,359491,354962,276310,196654,186281,177587,14108,11100,6992,7000,6372,5845,1,1,14606204522824726074
27290,230000,male,graduate_school,married,35,-2,-2,-2,-2,-2,-2,392,4106,2562,6245,394,987,4114,2566,6286,394,989,3129,0,0,959529191330068081
27291,240000,male,university,other_or_unknown,35,0,0,0,0,0,0,18392,16427,16475,14648,9384,8171,1505,1327,1500,500,500,2000,0,0,8946599610712290205
27292,420000,male,graduate_school,married,40,-1,-1,-1,2,2,-2,4110,-150,6254,6023,0,0,0,6404,20,0,0,0,0,0,11275441568322603709
27293,450000,male,graduate_school,married,37,-2,-2,-2,-2,-2,-2,16666,16662,19428,2994,23787,41175,16662,19432,3005,23788,41214,36472,0,0,2748275880817590445
27294,10000,male,high_school,single,34,0,0,0,0,0,0,8820,8813,8464,9474,9716,9960,1100,2148,1158,400,400,400,0,0,12402731654202293722
27295,100000,male,university,married,30,0,0,0,0,0,-2,37218,33720,24666,10550,0,0,1641,1200,1000,0,0,0,0,0,8690995275977720055
27296,180000,male,graduate_school,married,45,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12798956070778343200
27297,10000,male,high_school,single,43,0,0,0,0,0,0,9545,10443,7329,8343,8508,8686,1117,1125,2139,304,315,345,0,0,18253258771450129287
27298,20000,male,high_school,single,43,0,0,0,0,0,0,15921,16930,17954,18966,19404,19962,1280,1304,1316,754,931,463,1,1,4057522463077749823
27299,50000,male,graduate_school,single,32,0,0,2,3,2,2,15068,18303,20107,19496,18885,20581,3500,2400,0,0,2000,0,1,1,7180272923898185221
27300,250000,male,graduate_school,single,32,-1,-1,-1,-1,-1,-1,55741,74048,29381,56372,34020,4575,74081,29403,56692,34055,4575,0,0,0,8347259072254911151
27301,150000,male,university,married,48,0,0,0,0,0,0,118610,121098,123460,66902,68230,69661,4955,4947,3818,2442,2530,2538,0,0,992171769646576478
27302,30000,male,university,single,30,0,0,0,0,-1,0,29993,29890,28561,-229,23930,26655,1856,1000,1698,24860,3500,3000,0,0,6821928359230628254
27303,500000,male,graduate_school,married,31,0,0,0,0,0,0,400780,408982,373137,316654,324049,294926,30000,25025,20000,15010,20000,0,0,0,11653822106609387696
27304,120000,male,graduate_school,single,31,0,0,0,0,0,0,64670,68574,71849,74974,83137,51377,5000,5000,5000,10000,5000,5000,0,0,12611217293735788729
27305,200000,male,graduate_school,single,31,-2,-2,-2,-2,-1,0,15321,1199,933,21227,55272,58587,5006,938,21380,58007,51413,7738,0,0,1395200064870202802
27306,340000,male,high_school,married,44,0,0,0,0,0,0,109424,111606,111704,110578,109932,111127,4032,4117,4199,4103,3900,3382,0,0,4656249576110209996
27307,20000,male,university,single,44,0,-1,-1,0,0,0,19696,203,19378,19961,19962,19981,203,20710,1305,696,712,860,0,0,14615019689020010392
27308,20000,male,university,married,37,0,0,0,0,0,0,11551,9181,7266,11282,3303,2350,1102,2100,1000,132,47,0,0,0,18401566338935886793
27309,20000,male,high_school,single,33,1,2,2,2,2,2,16247,15689,18417,17802,19543,18442,0,3000,0,2000,0,1000,0,0,6950682649535294642
27310,220000,male,graduate_school,single,34,0,0,-1,-1,-1,0,14588,6689,4664,9530,118206,112206,5021,4674,9530,120000,0,0,0,0,17391720281866342054
27311,20000,male,university,married,34,0,0,0,0,0,0,2799,2164,1854,3296,3435,4435,2005,1200,1500,300,1000,95,0,0,12050452754358054919
27312,280000,male,university,married,30,-1,3,2,-1,-1,-1,652,652,326,476,2482,-101,0,0,476,2482,101,326,0,0,11751984385993109275
27313,400000,male,graduate_school,married,49,-1,-1,-1,-1,-2,-2,38810,58265,49415,0,0,0,58265,49415,0,0,0,0,0,0,13456821043165805050
27314,310000,male,graduate_school,single,45,0,0,0,0,0,0,313268,278821,283847,290135,293350,300623,10010,11500,11015,11000,12000,23035,0,0,9827405322620731173
27315,30000,male,graduate_school,married,37,0,0,0,0,0,0,29104,30606,30416,28165,28654,29083,2000,2000,2003,2000,1000,402,1,1,144085399600561301
27316,80000,male,university,single,38,0,0,0,0,0,0,73171,76815,64814,66796,41622,46002,5000,4000,4000,2000,5000,1588,0,0,2446697742407991937
27317,10000,male,other_or_unknown,single,44,0,0,0,0,0,0,8958,8774,9461,9457,9650,7500,1147,1224,1000,193,150,0,0,0,2744365968435027469
27318,70000,male,high_school,other_or_unknown,47,0,0,0,0,0,0,67938,64248,59258,47176,46157,44981,2314,2060,1800,1700,1634,2000,0,0,10774561113114988070
27319,390000,male,graduate_school,single,37,-2,-2,-2,-2,-2,-2,0,0,0,0,0,4792,0,0,0,0,4792,490,0,0,5894087647119171277
27320,340000,male,high_school,married,43,0,0,2,2,0,0,251135,268949,283400,277335,282890,304280,22000,20251,0,10176,26000,12000,0,0,11677607265378884135
27321,180000,male,graduate_school,married,41,1,2,2,2,2,0,114952,117567,119314,120882,117450,120398,6000,5100,5000,0,5000,5000,1,1,13119872092738801303
27322,100000,male,graduate_school,married,31,0,0,0,0,0,0,30505,31509,32597,33520,28930,30478,1509,1597,1520,1500,2000,26715,1,1,1083595184084610987
27323,360000,male,university,single,37,-2,-2,-2,-2,-2,-2,880,22311,-447,-6146,13461,0,22311,26,0,25461,0,0,0,0,13621007507572800259
27324,50000,male,high_school,single,44,0,0,0,2,0,0,49911,50525,51463,49952,19584,19080,1762,4800,0,837,700,1000,0,0,11750107259178380897
27325,360000,male,university,single,33,0,0,-1,-1,0,0,60219,45680,30878,66017,83049,16775,22694,36063,67000,36545,0,0,0,0,8746823248108707206
27326,50000,male,university,single,39,0,0,0,0,0,0,26842,23540,16980,16908,17327,17895,2500,2010,1500,1000,1000,900,0,0,9701184853503322396
27327,150000,male,university,married,35,0,0,0,0,0,0,129564,125063,118843,137751,141330,146389,10076,10050,30000,5000,6088,5150,0,0,2643349357581752682
27328,20000,male,high_school,married,30,0,0,0,0,-1,0,19131,17834,18790,-27490,20001,17985,1500,1400,0,47700,700,1000,0,0,15544220770124262853
27329,150000,male,graduate_school,married,44,0,0,0,0,0,0,152375,122540,129558,131476,133223,136004,5005,10002,5018,10006,7007,6000,1,1,4595865895696473156
27330,50000,male,high_school,married,42,0,0,0,0,0,0,45220,46272,47330,48337,49298,50510,1800,1800,1800,1748,1990,2500,0,0,11738357646799860918
27331,500000,male,university,married,40,-1,-1,0,0,0,-1,1010,4682,8570,12072,9832,984,4682,5000,5000,5000,1000,600,0,0,8831026431613544699
27332,280000,male,university,married,39,-2,-2,-2,-2,-2,-2,1525,7391,5234,3316,2970,3978,7430,5234,3316,2970,3978,3258,0,0,2903424977988114724
27333,270000,male,university,married,49,0,0,0,2,0,0,157713,154413,166550,162244,126877,129903,7100,16000,7,5000,5000,5000,0,0,673889466740527598
27334,110000,male,university,single,42,0,0,2,2,0,0,53113,57376,57876,56309,58359,109312,5150,2000,0,2800,54000,0,0,0,5691341678025325725
27335,280000,male,university,single,31,0,0,0,0,0,0,136798,129735,118249,115422,114694,113047,4528,4340,3994,3968,4068,3966,0,0,16861702558122709573
27336,200000,male,university,married,33,-1,-1,-1,-1,0,0,2104,998,846,12319,19206,17034,1003,848,12323,8026,3083,6424,0,0,10998097038309178722
27337,30000,male,university,single,37,2,2,2,0,0,0,25811,29066,28322,29251,15525,0,3700,0,1800,3925,0,0,1,1,7218755363303408812
27338,130000,male,high_school,married,44,0,0,0,0,0,0,124716,128924,131790,126031,99489,94722,6789,12206,6259,5105,3474,6002,0,0,2178794352746745515
27339,440000,male,graduate_school,single,33,-1,-1,-1,-1,0,-1,2976,16911,5945,17165,1176,18377,16911,5945,17165,0,18377,1759,0,0,7991807134606371315
27340,170000,male,university,married,37,1,2,0,0,0,0,77959,76115,79274,82034,85664,89272,0,5000,5000,5000,5000,5000,0,0,8036706758198930472
27341,50000,male,graduate_school,single,38,0,0,0,0,0,0,50620,47164,48004,49307,19218,19465,3000,3014,6047,1000,2320,3000,0,0,13213877697573554896
27342,120000,male,high_school,married,40,-1,-1,0,0,0,0,32161,64308,65015,66571,67632,57798,64308,3000,4000,4000,4000,4000,0,0,69836585581846446
27343,500000,male,graduate_school,single,37,0,0,0,0,0,0,50140,45984,44584,25402,21140,16072,1862,1593,1538,835,451,553,0,0,5813281853190968145
27344,120000,male,graduate_school,single,31,-1,-1,-1,-1,-1,-2,15665,2647,10293,3600,0,0,2647,10363,3600,0,0,0,0,0,15109681636820152913
27345,180000,male,university,married,33,0,0,0,0,0,0,65226,71031,74866,78534,82246,84014,10000,5000,5000,5000,3787,4391,0,0,1560849800550688019
27346,350000,male,graduate_school,single,33,-2,-2,-2,-2,-2,-2,2394,1685,563,7535,0,1522,1685,569,7572,0,1522,700,1,1,3908552571870121187
27347,20000,male,university,single,30,0,0,-1,0,0,0,7534,4704,15226,16528,16128,19800,2000,15300,2000,0,4200,0,0,0,12039782998452200716
27348,160000,male,university,married,39,0,0,0,0,0,2,14658,15666,16694,17697,19023,18584,1258,1286,1289,1615,0,1000,1,1,17848627895895988627
27349,290000,male,graduate_school,married,37,-2,-2,-2,-2,-2,-2,-17,3465,10069,4225,-4,871,3482,10194,4276,0,875,3852,0,0,12692920354604984938
27350,180000,male,university,single,30,-1,-1,-1,2,-1,-1,3229,0,6709,6366,1950,1931,0,6709,0,1950,1931,16486,0,0,14855751130225157502
27351,200000,male,graduate_school,single,32,-1,-1,-1,-2,-2,-2,1125,2182,0,0,0,0,2182,0,0,0,0,0,1,1,6246958190853783400
27352,210000,male,university,married,39,-1,-1,-1,-1,-1,-1,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,0,0,7474917306439036572
27353,70000,male,university,single,30,1,-1,0,0,0,0,0,11609,13411,14470,18070,15000,11609,2000,1400,5000,300,4220,0,0,7050358551275465591
27354,280000,male,university,single,38,2,2,2,2,0,0,163675,168581,170775,166749,168739,166757,9000,6000,5,5858,5741,5608,1,1,8627022314795186232
27355,120000,male,high_school,single,31,1,-2,-2,-2,-2,-2,-94,-2090,-2390,-2390,-2390,-2390,3,0,0,0,0,0,1,1,3034212294892318752
27356,260000,male,graduate_school,single,45,-1,-1,-2,-1,0,-1,6062,-900,-900,1905,897,4641,0,0,2805,2,4654,3661,0,0,13919551080404278642
27357,340000,male,graduate_school,single,31,0,0,0,0,0,0,342299,339883,335659,336498,321941,315006,14000,13000,13000,12000,12000,12000,0,0,17463707874480369044
27358,260000,male,graduate_school,single,29,0,0,0,0,0,0,56050,52079,52083,46703,47500,45030,6000,6000,5000,5000,4000,5000,0,0,1755029580844796567
27359,140000,male,graduate_school,single,29,0,0,0,0,0,0,34052,34677,35065,35668,36143,37064,1553,1601,1564,1399,2000,2000,0,0,12581677983702104729
27360,140000,male,university,married,36,1,-1,0,0,0,0,119279,6771,13380,18415,20135,27390,10000,10000,8000,5000,22000,42000,0,0,14146481986547318599
27361,200000,male,university,married,38,1,2,2,2,0,0,185471,189921,193731,189136,191335,202780,9000,8300,0,6800,14500,0,0,0,4861952734276839562
27362,50000,male,university,single,43,0,0,0,0,0,0,29308,20491,20846,20247,19551,18617,2000,1340,1298,827,676,707,1,1,6330773733885584281
27363,130000,male,university,single,27,0,0,0,-2,-2,-2,21920,12390,0,0,0,0,1400,0,0,0,0,0,0,0,9925843194260276525
27364,130000,male,graduate_school,single,27,0,0,0,-2,-2,-2,71668,47836,0,0,0,0,2000,0,0,0,0,0,0,0,9721319967404409478
27365,50000,male,university,single,28,0,0,0,2,0,0,26538,27592,30627,28999,29607,29285,1500,3500,0,1051,1100,1040,0,0,1985253477128166576
27366,20000,male,high_school,married,28,0,0,0,2,0,0,19794,19519,20464,19756,19978,11680,1304,2900,0,773,626,8554,0,0,9455666646750940064
27367,390000,male,graduate_school,single,28,0,0,0,0,0,0,18891,19521,28868,29661,21907,8205,6000,10000,2000,15000,5000,2000,0,0,15431654261516683895
27368,50000,male,university,single,28,2,2,2,2,2,0,45769,47213,48162,48576,43700,44853,2500,2000,1523,200,2000,3388,0,0,15773808733445285739
27369,30000,male,university,single,29,1,2,0,0,0,0,24180,23498,24532,25517,25896,26282,0,1715,1700,1100,952,958,0,0,235314984015945016
27370,240000,male,university,married,33,-2,-1,0,0,0,0,15220,7549,127494,102825,99867,99410,7575,125335,3358,2784,2833,2806,0,0,4169033114955305988
27371,180000,male,graduate_school,single,31,-1,-1,-1,-1,-1,-1,6383,3166,13346,4195,9934,3317,3200,13500,4195,10000,3500,5912,0,0,9618086659575259676
27372,420000,male,graduate_school,single,31,-2,-2,-2,-2,-2,-2,7712,72910,18030,11831,11562,46623,35527,18442,11943,11620,46856,21802,0,0,12279660450246826651
27373,120000,male,graduate_school,single,33,2,0,0,0,0,0,52053,52592,53748,54858,56445,58032,2000,2000,2000,2500,2500,2500,1,1,835350724504624781
27374,450000,male,graduate_school,single,34,-1,-1,-1,-1,-1,-1,12712,1830,1183,1745,0,7519,1830,1188,1745,0,7519,0,0,0,2651127012913245038
27375,20000,male,graduate_school,single,34,0,0,0,-2,-2,-2,19569,2700,0,0,0,0,1000,0,0,0,0,0,1,1,14335247264784830475
27376,360000,male,university,married,35,-2,-2,-2,-2,-2,-2,-9,-9,-9,-9,1943,2500,0,0,0,1952,2500,0,1,1,7640525919004637666
27377,350000,male,university,single,40,0,0,0,0,-1,-1,28194,29334,30900,0,223,223,1500,2000,0,223,223,223,0,0,12312274473396604582
27378,180000,male,high_school,single,44,0,0,0,0,0,0,172064,175287,119687,131725,134122,133961,8000,5018,21000,6000,6000,6000,0,0,8015547009655842471
27379,410000,male,university,married,41,0,0,0,0,-1,0,392906,400864,410877,419454,1356,1362,16000,17986,18545,1362,6,0,0,0,3396480829818680146
27380,50000,male,high_school,married,36,0,0,0,0,0,0,44917,46230,49319,50401,18919,19469,2061,4150,2232,750,929,611,0,0,17862014047646102475
27381,430000,male,high_school,married,36,0,0,0,0,0,0,35488,39897,48916,52021,27796,29340,5000,10000,4000,1500,2000,2000,0,0,15320586275893476868
27382,200000,male,high_school,other_or_unknown,48,-1,-1,-1,-1,0,0,7331,4760,3529,11711,38079,0,4780,3529,11726,35000,0,0,0,0,640877964662520174
27383,180000,male,graduate_school,single,35,0,0,0,0,0,0,52160,46545,43604,43571,19360,20650,3022,3005,3002,3004,3000,0,0,0,1176001006054334738
27384,200000,male,graduate_school,married,35,0,0,0,0,-1,0,29675,28425,20289,43432,149388,136192,9000,2000,31162,157142,10418,69238,0,0,15965194422548684723
27385,160000,male,university,married,35,2,2,2,0,0,0,155327,159293,154957,157788,160282,100213,8000,0,7300,7000,4400,1200,1,1,17065807461176378412
27386,100000,male,university,married,47,0,0,0,0,0,0,72703,74147,76305,77855,78961,80452,2653,3352,3413,3000,2919,2944,0,0,6001915483056379901
27387,140000,male,university,single,44,2,0,0,0,0,0,84371,85119,86901,89583,90432,92332,3046,3153,4126,3231,3351,3400,1,1,9598016069133141343
27388,120000,male,university,married,43,-1,-1,-2,-1,-1,-1,3972,2809,1021,2311,3868,2980,2816,1021,2321,3868,2980,0,0,0,7177887191245278893
27389,360000,male,graduate_school,single,37,1,-1,-1,-1,-1,-1,-2,513,1070,-10,2107,627,515,1075,0,2117,630,375,0,0,17393102259480522939
27390,120000,male,graduate_school,married,41,0,0,0,0,0,-1,115467,54921,56542,58023,17421,105771,2000,2500,2800,1000,109000,4200,1,1,16908838088412958316
27391,310000,male,graduate_school,married,37,-1,-1,-1,-1,-1,-1,46916,5545,17152,6540,6834,6890,5545,17248,6559,10000,6890,5593,0,0,9725462896307718609
27392,180000,male,graduate_school,married,44,-2,-2,-2,-2,-2,-2,14787,12222,16564,15047,17884,13630,12898,17266,15053,17884,13630,15463,0,0,8816432880506300291
27393,160000,male,university,married,46,0,0,0,0,0,0,116988,114956,114531,106467,106967,109245,4200,5555,4000,4000,4000,4200,0,0,17217873887368384721
27394,50000,male,university,married,48,2,0,0,0,0,0,79262,40931,40892,41612,18825,18019,3278,1880,1650,10000,1000,700,1,1,9080596558611664459
27395,300000,male,university,married,40,0,0,0,0,0,0,25492,28048,30582,33059,35498,39902,3000,3000,3000,3000,5000,5000,0,0,9518724389721637381
27396,500000,male,high_school,married,43,0,0,0,0,0,0,57313,54997,44226,40712,37311,27068,4060,5014,5005,4000,5000,0,0,0,16739531145311069857
27397,230000,male,university,married,39,1,-1,2,0,0,-1,-430,16659,1982,1982,991,5400,18675,0,991,0,5400,0,0,0,13976189275147663649
27398,300000,male,high_school,married,45,-1,-1,-1,2,-1,0,836,390,780,390,780,780,390,780,0,780,0,0,0,0,88436090541370405
27399,180000,male,university,single,41,-2,-2,-2,-2,-2,-2,0,900,910,0,0,0,900,910,0,0,0,0,0,0,9021983449074088254
27400,280000,male,university,married,45,-1,-1,-1,-1,-1,-1,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,0,0,1610609016143199463
27401,20000,male,high_school,single,47,-1,0,0,-2,-2,-1,3897,4774,-10,-10,-10,3990,1004,0,0,0,4000,2000,0,0,7375139688109654309
27402,360000,male,graduate_school,married,37,-1,-1,-1,0,0,0,5225,-1900,14838,15987,13438,16935,6,18022,6036,5005,4514,1075,0,0,2816245711200042346
27403,20000,male,university,other_or_unknown,37,0,0,0,0,0,0,19701,20302,19200,17085,17953,19299,2000,1500,2000,2000,2000,1000,0,0,12054616144052158902
27404,250000,male,graduate_school,married,35,0,0,0,0,-1,0,70767,78906,84078,70507,2841,12606,10000,10000,10000,3000,10000,5000,0,0,3436815103920292878
27405,120000,male,graduate_school,married,45,0,0,0,0,0,0,118287,117775,117106,118207,116885,123040,5700,5700,6000,5000,10000,0,0,0,15593124752398449510
27406,100000,male,other_or_unknown,other_or_unknown,44,2,2,0,0,0,0,40199,39218,35464,30456,29420,27102,0,2005,1700,976,2000,3000,0,0,11199973058487346514
27407,50000,male,high_school,married,47,0,0,0,2,0,0,11752,13244,14722,15181,15928,16671,2000,2000,1000,1000,1000,1000,0,0,7475566933091192151
27408,470000,male,high_school,single,31,-1,-1,2,-1,-1,-1,8748,2442,2272,6040,6655,1200,3500,11,6080,6688,1206,0,0,0,7169317957856377228
27409,80000,male,university,married,45,-1,-1,-1,-1,-1,-1,10290,40000,0,2303,71637,7893,40000,0,2303,71637,1796,0,0,0,11751340539050244704
27410,110000,male,university,single,29,0,0,0,0,0,0,31327,31495,27682,28418,29442,30213,2000,1800,1500,1500,1400,5002,0,0,1498183302283435381
27411,280000,male,university,single,30,0,0,0,0,0,0,261602,267238,273951,262720,130384,102181,10000,11075,8972,5182,10000,4000,0,0,9534834585656911995
27412,200000,male,graduate_school,married,37,-2,-2,-2,-2,-2,-2,3509,-8,1898,0,6062,0,0,1906,0,6062,0,1534,0,0,2390459923703136762
27413,170000,male,high_school,married,45,-1,0,0,0,0,0,34778,40441,40937,34090,34894,36829,10000,5000,2000,2000,3000,2000,0,0,17288368286759526345
27414,60000,male,university,married,41,1,-1,0,0,0,0,-1582,56557,55839,47797,8062,8284,59852,5011,5000,2500,1000,5000,0,0,12518743888361537921
27415,180000,male,university,married,36,0,0,0,0,0,0,184661,183112,183172,183117,179277,183394,7000,7000,7000,6411,7000,7000,0,0,10685088986468261363
27416,300000,male,university,married,43,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,762673144596184667
